Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Russian Federation,RUS,Internet users (per 100 people),IT.NET.USER.P2,..,0.000672532,0.013447238,0.053817493,0.148151042,0.26975293,0.472963763,0.812744451,1.018984614,1.977230109,2.944367787,4.128271818,8.298860616,12.8593889,15.2266732,18.02327746,24.66,26.83,29,43,49,63.8,67.97,70.52,..
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,5.199999809,5.900000095,8.100000381,9.399999619,9.699999809,11.80000019,13.30000019,13,10.60000038,9,7.900000095,8.199999809,7.800000191,7.099999905,7.099999905,6,6.199999809,8.300000191,7.300000191,6.5,5.5,5.5,5.199999809,..
Russian Federation,RUS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,93.6,93.7,93.9,94,94.2,94.3,94.4,94.6,94.7,94.9,95,95.2,95.3,95.5,95.6,95.8,95.9,96.1,96.2,96.3,96.5,96.6,96.8,96.9,96.9
Rwanda,RWA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,0.788609982,1.202990055,1.537260056,1.812090039,2.204430103,2.60758996,2.767240047,3.587090015,3.712349892,4.052549839,4.988749981,5.771619797,7.098490238,6.902329922,7.886660099,..,..
Rwanda,RWA,GDP (current LCU),NY.GDP.MKTP.CN,2.39264E+11,2.71765E+11,2.84367E+11,1.658E+11,3.39142E+11,4.24128E+11,5.583E+11,6.213E+11,6.06991E+11,6.76099E+11,7.41872E+11,7.974E+11,9.925E+11,1.2064E+12,1.44E+12,1.716E+12,2.065E+12,2.623E+12,3.017E+12,3.323E+12,3.846E+12,4.435E+12,4.864E+12,5.389E+12,..
Rwanda,RWA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.000883372,0.001625791,0.011763573,0.067176482,0.06283146,0.24067241,0.292784719,0.356918467,0.430854243,0.556041165,..,2.115387178,4.5,7.7,8,7,8.023854277,9,10.6,..
Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.300000012,..,..,..,..,0.600000024,..,..,..,..,..,0.899999976,..,..,..,..,..,..,..,..,..,3.400000095,..,..,..
Rwanda,RWA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,59.1,59.8,60.7,61.5,62.4,63.4,64.2,64.9,65.6,66.3,67,67.7,68.4,69.1,69.8,70.4,71.1,71.8,72.4,73.1,73.7,74.3,74.9,75.5,76.1
Samoa,WSM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,9.08979,11.7643404,7.562379837,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,GDP (current LCU),NY.GDP.MKTP.CN,301119300,326259300,341859600,560483700,556182900,623472900,701756100,741640100,776656600,854406600,935873800,1000296300,1072830900,1201191000,1261829000,1405860100,1492689700,1637449200,1600667300,1631924000,1765124000,1843383000,1838907000,1866417000,..
Samoa,WSM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,0.174571863,0.230359015,0.285308333,0.566392533,1.689902831,2.244832676,2.799630449,3.07552941,3.352592112,4.469173873,4.749983235,5.031615316,6,7,11,12.92249,15.3,21.2,..
Samoa,WSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.099999905,..,..,..,..,..,..,..,..,..,4.900000095,..,..,..,..,1.299999952,..,..,..,..,5.699999809,8.699999809,..,..,..
Samoa,WSM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,89.4,89.8,90.2,90.7,91.1,91.6,92,92.4,92.9,93.3,93.8,94.2,94.6,95,95.5,95.9,96.3,96.8,97.2,97.6,98.1,98.5,99,99,99
San Marino,SMR,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.84429169,64.295578,59.84899902,..,..,..
San Marino,SMR,GDP (current LCU),NY.GDP.MKTP.CN,381425923,401287011,454998528,505611304,582046925,634725529,661000000,723000000,801000000,840000000,911000000,935000000,995000000,1061000000,1106000000,1171000000,1233000000,1297000000,..,..,..,..,..,..,..
San Marino,SMR,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,1.362132711,1.428075186,1.41854848,1.408557941,42.80331575,48.79949531,50.34166909,50.83483994,50.00345304,50.56634304,50.2595642,50.20865936,50.36482211,54.52,54.21,..,49.6,..,..,..,..
San Marino,SMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.700000048,3.599999905,4.099999905,..,2.900000095,3.5,2.900000095,3,..,..,..,..,..,..,..,2.799999952,2.599999905,..,4,4.400000095,5.099999905,6.099999905,6,6.599999905,..
San Marino,SMR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.890360117,4.204170227,..,7.672369957,..,..,..
Sao Tome and Principe,STP,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,6.38668E+11,7.31901E+11,9.00583E+11,1.04332E+12,1.33235E+12,1.67361E+12,1.97403E+12,2.78614E+12,3.12107E+12,3.61049E+12,4.22927E+12,5.06443E+12,5.63891E+12,6.23081E+12,..
Sao Tome and Principe,STP,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,0.295847047,0.363203161,4.638516816,6.310917888,7.580665169,10.16184431,13.32285269,13.75948422,14.18201978,14.5904832,15.48,16.41,18.75,20.1612,21.5724,23,24.41,..
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,14.39999962,..,..,..,..,..,16.70000076,..,..,..,..,..,13.60000038,..,..,..
Sao Tome and Principe,STP,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,73.9,74,74.2,74.4,74.5,76.4,78.2,80,81.8,83.5,85.3,87,88.7,90.4,92.1,93.7,95.3,97,97,97,97.1,97.1
Saudi Arabia,SAU,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,10.7256,11.85843,14.52483,15.50887,18.00922,18.84143,17.96555,17.89542,21.34328079,22.63417053,23.94356918,23.37281036,26.46538925,27.96405983,28.7123909,29.69872093,29.65088081,30.11634064,31.29059982,37.33879089,43.18186951,50.93608093,57.51638031,..,..
Saudi Arabia,SAU,GDP (current LCU),NY.GDP.MKTP.CN,4.91853E+11,5.10459E+11,4.94907E+11,5.03055E+11,5.33504E+11,5.90748E+11,6.17902E+11,5.46648E+11,6.03589E+11,7.06657E+11,6.86296E+11,7.07067E+11,8.04648E+11,9.70283E+11,1.23077E+12,1.41149E+12,1.55883E+12,1.94924E+12,1.60912E+12,1.97554E+12,2.51065E+12,2.75233E+12,2.79126E+12,2.79843E+12,..
Saudi Arabia,SAU,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.010956134,0.026732651,0.052099031,0.101429893,0.49358534,2.210691809,4.681053166,6.38470502,8.001582891,10.234533,12.70503599,19.45955435,30,36,38,41,47.5,54,60.5,63.7,..
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,7.199999809,..,..,..,..,..,..,4.300000191,4.599999905,4.599999905,5.199999809,..,..,..,6.300000191,5.699999809,5.099999905,5.400000095,..,5.800000191,5.599999905,5.599999905,5.900000095,..
Saudi Arabia,SAU,Improved water source (% of population with access),SH.H2O.SAFE.ZS,92,92.3,92.7,93,93.3,93.7,94,94.3,94.7,95,95.4,95.7,96,96.4,96.7,97,97,97,97,97,97,97,97,97,97
Senegal,SEN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,3.24779,..,..,..,..,3.25304,..,3.35345006,..,..,..,..,5.139490128,5.64496994,5.79279995,6.418680191,8.004579544,8.035810471,7.629990101,..,..,..,..,..
Senegal,SEN,GDP (current LCU),NY.GDP.MKTP.CN,1.58466E+12,1.58944E+12,1.60803E+12,2.15264E+12,2.4352E+12,2.59144E+12,2.7272E+12,2.96766E+12,3.16718E+12,3.33177E+12,3.57547E+12,3.71764E+12,3.98643E+12,4.24284E+12,4.59267E+12,4.89358E+12,5.40834E+12,5.99448E+12,6.05012E+12,6.40513E+12,6.81407E+12,7.1707E+12,7.38672E+12,7.74133E+12,..
Senegal,SEN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.000692848,0.011238219,0.027347441,0.079871379,0.311090952,0.403967486,0.983794059,1.006454537,2.10143643,4.38602398,4.786684083,5.611738652,6.89,7.12,7.5,8,9.8,10.8,13.1,17.7,..
Senegal,SEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,..,..,..,..,10.39999962,..,..,..,..
Senegal,SEN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,60.7,61.4,62.2,62.9,63.7,64.4,65.2,65.9,66.7,67.4,68.2,68.9,69.6,70.4,71.1,71.8,72.6,73.3,74.1,74.8,75.6,76.3,77,77.8,78.5
Serbia,SRB,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,37.76187897,35.66371918,39.61336136,40.93379974,44.20524979,46.81958008,47.99300003,48.66537857,49.84967041,49.08272171,50.36518097,52.37702942,56.38087845,..,..
Serbia,SRB,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,59295000000,1.12494E+11,1.4277E+11,1.83405E+11,2.14681E+11,4.13121E+11,8.20842E+11,1.0379E+12,1.22016E+12,1.45145E+12,1.75137E+12,2.0552E+12,2.35507E+12,2.74491E+12,2.88006E+12,3.06721E+12,3.40756E+12,3.58424E+12,3.8764E+12,3.87802E+12,..
Serbia,SRB,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,51.5,53.5,..
Serbia,SRB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,18.5,20.79999924,20.79999924,18.10000038,13.60000038,16.60000038,19.20000076,23,23.89999962,22.10000038,..,..
Serbia,SRB,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.3,99.3,99.3,99.3,99.3,99.3,99.2,99.2,99.2,99.2,99.2
Seychelles,SYC,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.488480091,1.332980037,3.2786901,..,..
Seychelles,SYC,GDP (current LCU),NY.GDP.MKTP.CN,1980100000,2221200000,2455600000,2459400000,2420100000,2500200000,2829600000,3201300000,3328300000,3513300000,3644900000,3822400000,3811300000,4616259600,5055067900,5610323700,6926454900,9147159000,11533401800,11705407500,13195904500,15543618700,17014692429,18132570694,..
Seychelles,SYC,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.651474286,1.28295593,2.526177514,6.229054803,7.395629183,11.01510293,14.30417083,14.59250432,24.27213922,25.41326815,34.95197117,38.38,40.44,..,41,43.16400446,47.076,50.4,54.26,..
Seychelles,SYC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,10.39999962,..,..,..,..,..,..,..,9.800000191,..,..,5.5,..,..,..,..,..,4.099999905,..,..,..,..
Seychelles,SYC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7
Sierra Leone,SLE,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,1.31976,..,..,..,..,..,..,..,..,1.623160005,2.078949928,2.034329891,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,GDP (current LCU),NY.GDP.MKTP.CN,2.30363E+11,3.39591E+11,4.36301E+11,5.35021E+11,6.57597E+11,8.67062E+11,8.34489E+11,1.05133E+12,1.2077E+12,1.33031E+12,2.14401E+12,2.60067E+12,3.22001E+12,3.86612E+12,4.70383E+12,5.58353E+12,6.44351E+12,7.47006E+12,8.30805E+12,1.02556E+13,1.2615E+13,1.62484E+13,2.09611E+13,2.18857E+13,..
Sierra Leone,SLE,Internet users (per 100 people),IT.NET.USER.P2,..,..,0,0,0,0.002506116,0.004987835,0.014805065,0.048490656,0.118254246,0.160264445,0.176198957,0.190173282,0.203007681,0.21539161,0.227669467,0.239834699,0.25,0.26,0.58,0.9,1.3,1.7,2.1,..
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,3.400000095,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Improved water source (% of population with access),SH.H2O.SAFE.ZS,37.8,38.8,39.9,40.9,42,43,44,45.1,46.1,47.2,48.2,49.2,50.2,51.3,52.3,53.3,54.3,55.4,56.4,57.4,58.5,59.5,60.6,61.6,62.6
Singapore,SGP,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,GDP (current LCU),NY.GDP.MKTP.CN,78557100000,84962800000,97989500000,1.12688E+11,1.24575E+11,1.35929E+11,1.48724E+11,1.4344E+11,1.4625E+11,1.65218E+11,1.59974E+11,1.6463E+11,1.68996E+11,1.93002E+11,2.12074E+11,2.34835E+11,2.7125E+11,2.7198E+11,2.79858E+11,3.22361E+11,3.46354E+11,3.62333E+11,3.782E+11,3.90089E+11,..
Singapore,SGP,Internet users (per 100 people),IT.NET.USER.P2,0.161504498,0.471368155,0.763278139,1.185203797,2.873418722,8.34995903,13.47162042,19.59076716,24.15543693,36,41.67042518,47,53.83794329,62,61,59,69.9,69,69,71,71,72,81,82,..
Singapore,SGP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,2.200000048,2.099999905,2.200000048,2.200000048,2.200000048,2,3.5,3.799999952,3.700000048,3.700000048,4.800000191,5.199999809,4.400000095,4.099999905,3.599999905,3,3.200000048,4.300000191,3.099999905,2.900000095,2.799999952,2.799999952,1.700000048,..
Singapore,SGP,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Sint Maarten (Dutch part),SXM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1530400000,1597200000,1675000000,1764400000,1825400000,..,..
Sint Maarten (Dutch part),SXM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,15.89973,16.95834,18.60165,20.13074,21.85263,24.25543,25.94742966,28.4312706,30.08350945,32.1124115,33.93560028,36.03493118,40.39136124,44.7579689,49.94615173,53.2181015,55.20573044,55.99002838,55.07141876,55.10905075,53.6096611,..,..
Slovak Republic,SVK,GDP (current LCU),NY.GDP.MKTP.CN,11496932500,11926842500,14046889300,16924895600,19685778000,21951490000,24415614000,26664053000,28547609000,31601286000,34310622000,37279842000,41404346000,46101527000,50250640000,56107048000,62884506000,68322546000,63818505000,67387142000,70443516000,72420003000,73835088000,75560457000,..
Slovak Republic,SVK,Internet users (per 100 people),IT.NET.USER.P2,..,..,0.127829232,0.318509704,0.523210163,0.783290109,1.173381014,2.689809786,5.437758139,9.426803201,12.52832185,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.43999717,76.70999012,77.8826,79.98,..
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,12.19999981,13.69999981,13.10000038,11.30000019,11.89999962,12.19999981,15.89999962,19.10000038,19.39999962,18.70000076,17.10000038,18.60000038,16.29999924,13.39999962,11.10000038,9.5,12,14.39999962,13.60000038,14,14.19999981,13.19999981,..
Slovak Republic,SVK,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.9,99.9,99.9,99.9,99.9,99.9,100,100,100,100,100,100,100,100
Slovenia,SVN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,22.50117,26.15931,27.21847,29.50889,30.44847,33.54409,36.75732,45.81932,52.35417175,55.11091995,60.3339386,66.30090332,69.14746094,72.68093872,79.70794678,83.14008331,84.90519714,85.54586029,86.1190033,88.4679718,85.08911133,86.02469635,84.40976715,..,..
Slovenia,SVN,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,10521650000,12131920000,13827230000,15337350000,17210360000,18901970000,21146770000,23622490000,25667500000,27672700000,29226600000,31555380000,35152590000,37951190000,36166200000,36252430000,36896300000,35988290000,35907470000,37303220000,..
Slovenia,SVN,Internet users (per 100 people),IT.NET.USER.P2,..,..,0.409792399,1.071570172,2.898985609,5.072272271,7.591923004,10.10460285,12.61093843,15.11025956,30.17591047,27.83888542,31.85479301,40.81,46.81,54.01,56.74,58,64,70,67.33999481,68.34997453,72.6756,71.59,..
Slovenia,SVN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.099999905,..,8.699999809,8.199999809,7.199999809,6.900000095,6.599999905,7.400000095,7.300000191,6.900000095,5.699999809,6.300000191,6.699999809,6.300000191,6.5,6,4.800000191,4.400000095,5.900000095,7.199999809,8.199999809,8.800000191,10.10000038,9.699999809,..
Slovenia,SVN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.5,99.5,99.5,99.5,99.5,99.5
Small states,SST,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,5.276370049,5.548359871,5.84333992,6.075640202,6.21750021,6.378479958,6.389249802,6.527880192,6.612840176,7.34747982,7.97660017,8.16230011,8.845450401,9.392089844,9.61989975,9.861820221,10.93095016,12.42996979,12.84383011,13.28061962,13.66289997,14.48542976,14.69085979,..,..
Small states,SST,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.23887677,0.370946017,0.882464301,1.526569793,2.549551072,3.779961402,4.900599315,6.209816914,7.694250383,8.387581276,9.586771804,11.1101309,12.63391278,14.2650395,16.88939822,20.25373967,21.95686485,24.02612757,26.37991808,..
Small states,SST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,Improved water source (% of population with access),SH.H2O.SAFE.ZS,79.89135854,80.18735773,80.7752433,80.52216613,79.9026478,80.33468997,80.80895958,81.66689812,82.14512835,82.62073053,83.11173414,83.61137284,84.11132652,84.60749178,85.11161911,85.6267543,86.15425026,86.6372022,87.16608143,87.66563633,88.16622557,88.61667367,88.88338811,89.1461283,89.33566735
Solomon Islands,SLB,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,GDP (current LCU),NY.GDP.MKTP.CN,869700000,1109100000,1309900000,1529700000,1768800000,2015600000,2110900000,2269000000,2333000000,2214200000,2113646100,2305806100,2497500000,2807600000,3116700000,3475300000,3949000000,4713000000,4815000000,5416000000,6774000000,7540000000,7738000000,8542000000,..
Solomon Islands,SLB,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.02487191,0.268683585,0.391923246,0.508292797,0.494541498,0.481296806,0.468551964,0.501919843,0.555609882,0.649672673,0.844307573,1.646347989,2,3,4,5,6,6.9974,8,9,..
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,31.89999962,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,..,..,..,..,..,..,79.7,79.8,79.8,79.9,80,80,80.1,80.2,80.3,80.3,80.4,80.5,80.5,80.6,80.7,80.8
Somalia,SOM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.03165E+14,1.15435E+14,..
Somalia,SOM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0,0.00150955,0.002948713,0.00716442,0.013910394,0.02,0.079039179,0.115614213,0.376198003,1.053454744,1.077327839,1.100216368,1.122235622,1.142687372,1.160610542,..,1.25,1.3767,1.5,1.63,..
Somalia,SOM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,21,21,21,21,21.1,21.8,22.6,23.5,24.4,25.3,26.3,27.3,28.4,29.5,30.7,30.9,31.2,31.4,31.7,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,12.3199,12.53424,13.75115,15.00411,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.69684982,..,..,..
South Africa,ZAF,GDP (current LCU),NY.GDP.MKTP.CN,3.3198E+11,3.72225E+11,4.38884E+11,4.96233E+11,5.6387E+11,6.34611E+11,7.03116E+11,7.6166E+11,8.34752E+11,9.46324E+11,1.04614E+12,1.21726E+12,1.32577E+12,1.47662E+12,1.63925E+12,1.8394E+12,2.1095E+12,2.36906E+12,2.50768E+12,2.74801E+12,3.02495E+12,3.26254E+12,3.53433E+12,3.79646E+12,..
South Africa,ZAF,Internet users (per 100 people),IT.NET.USER.P2,0.013283591,0.038869106,0.113747184,0.246905533,0.676740104,0.841882931,1.632093791,2.906220867,4.116249583,5.348559732,6.346619318,6.710322437,7.007691726,8.425118683,7.48854253,7.607139675,8.065375174,8.43,10,24,33.97,41,46.5,49,..
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,20,16.89999962,21,22.89999962,25,25.39999962,26.70000076,25.39999962,27.20000076,27.10000038,24.70000076,23.79999924,22.60000038,22.29999924,22.39999962,23.5,24.70000076,24.60000038,24.70000076,24.60000038,24.89999962,..
South Africa,ZAF,Improved water source (% of population with access),SH.H2O.SAFE.ZS,83,83.1,83.3,83.4,84,84.5,85,85.5,86,86.5,87,87.4,87.9,88.4,88.9,89.4,89.8,90.3,90.7,91.1,91.6,92,92.4,92.8,93.2
South Asia,SAS,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,5.418230057,5.296170235,5.227310181,5.156050205,5.09292984,5.665369987,5.872900009,6.644030094,7.41050005,8.156970024,8.453300476,8.861470222,9.260169983,9.560489655,9.627960205,10.33920956,11.72472954,13.25944996,14.33236027,15.96582985,19.88916969,21.19963074,21.15003967,..,..
South Asia,SAS,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Internet users (per 100 people),IT.NET.USER.P2,..,0.000108983,0.000213588,0.001078739,0.02247239,0.040798701,0.06004742,0.117013678,0.226317005,0.473920912,0.663556204,1.462545237,1.843164413,2.184376036,2.546688328,2.983348307,3.973400118,4.416823408,5.157112647,7.206545642,9.396049144,11.51578631,13.75000654,16.60992469,..
South Asia,SAS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,3.914710177,2.609003745,2.355496656,3.018961007,3.885082348,..,4.472820962,..,..,..,..,4.481289637,..,..,..,..,3.812993905,..,3.605699229,4.631621069,4.9695153,..
South Asia,SAS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,72.03410492,72.98715174,73.86546689,74.73685782,75.61224388,76.51876425,77.42262886,78.35002666,79.26157853,80.16935473,80.98429252,81.88165819,82.77498346,83.67200166,84.56499617,85.46888585,86.2907709,87.19255811,88.09191169,88.92189803,89.81540052,90.61881902,91.43234874,92.3196973,92.39969425
South Sudan,SSD,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32520000000,28252000000,36250000000,53284000000,30588000000,39110025294,39182147923,..
South Sudan,SSD,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,..,..,14.1,15.9,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.69999981,..,..,..,..,..,..,..
South Sudan,SSD,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.6,58.7,58.7,58.7,58.7
Spain,ESP,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,37.19274,39.45012,41.42649,44.38861,46.20379,48.32529,51.35112,53.74917,56.00875854,58.74018097,60.77521896,62.13233948,64.06025696,65.79628754,66.62165833,67.99690247,68.99323273,70.71154785,73.18190765,78.08628082,82.61554718,84.56585693,85.93115234,..,..
